 Initializing flow with inflow =            1
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
  92400   0.10000E-02   0.16171E+02   0.22640E+01   0.14619E-16   0.54972E-16   0.00000E+00   0.00000E+00   0.56952E-17   0.00000E+00
  92500   0.10000E-02   0.16172E+02   0.22640E+01   0.13990E-16   0.52612E-16   0.00000E+00   0.00000E+00   0.54562E-17   0.00000E+00
  92600   0.10000E-02   0.16172E+02   0.22640E+01   0.13388E-16   0.50352E-16   0.00000E+00   0.00000E+00   0.52270E-17   0.00000E+00
  92700   0.10000E-02   0.16172E+02   0.22641E+01   0.12812E-16   0.48188E-16   0.00000E+00   0.00000E+00   0.50073E-17   0.00000E+00
  92800   0.10000E-02   0.16172E+02   0.22641E+01   0.12260E-16   0.46116E-16   0.00000E+00   0.00000E+00   0.47967E-17   0.00000E+00
  92900   0.10000E-02   0.16173E+02   0.22641E+01   0.11731E-16   0.44131E-16   0.00000E+00   0.00000E+00   0.45948E-17   0.00000E+00
  93000   0.10000E-02   0.16173E+02   0.22641E+01   0.11225E-16   0.42231E-16   0.00000E+00   0.00000E+00   0.44013E-17   0.00000E+00
  93100   0.10000E-02   0.16173E+02   0.22641E+01   0.10741E-16   0.40411E-16   0.00000E+00   0.00000E+00   0.42159E-17   0.00000E+00
  93200   0.10000E-02   0.16173E+02   0.22641E+01   0.10277E-16   0.38669E-16   0.00000E+00   0.00000E+00   0.40381E-17   0.00000E+00
  93300   0.10000E-02   0.16174E+02   0.22641E+01   0.98332E-17   0.37001E-16   0.00000E+00   0.00000E+00   0.38678E-17   0.00000E+00
  93400   0.10000E-02   0.16174E+02   0.22641E+01   0.94081E-17   0.35404E-16   0.00000E+00   0.00000E+00   0.37045E-17   0.00000E+00
  93500   0.10000E-02   0.16174E+02   0.22641E+01   0.90012E-17   0.33875E-16   0.00000E+00   0.00000E+00   0.35480E-17   0.00000E+00
  93600   0.10000E-02   0.16174E+02   0.22641E+01   0.86116E-17   0.32411E-16   0.00000E+00   0.00000E+00   0.33980E-17   0.00000E+00
  93700   0.10000E-02   0.16174E+02   0.22641E+01   0.82387E-17   0.31009E-16   0.00000E+00   0.00000E+00   0.32543E-17   0.00000E+00
  93800   0.10000E-02   0.16175E+02   0.22641E+01   0.78817E-17   0.29668E-16   0.00000E+00   0.00000E+00   0.31166E-17   0.00000E+00
  93900   0.10000E-02   0.16175E+02   0.22641E+01   0.75399E-17   0.28383E-16   0.00000E+00   0.00000E+00   0.29846E-17   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
  94000   0.10000E-02   0.16175E+02   0.22642E+01   0.72128E-17   0.27153E-16   0.00000E+00   0.00000E+00   0.28581E-17   0.00000E+00
  94100   0.10000E-02   0.16175E+02   0.22642E+01   0.68997E-17   0.25976E-16   0.00000E+00   0.00000E+00   0.27369E-17   0.00000E+00
  94200   0.10000E-02   0.16176E+02   0.22642E+01   0.66001E-17   0.24850E-16   0.00000E+00   0.00000E+00   0.26208E-17   0.00000E+00
  94300   0.10000E-02   0.16176E+02   0.22642E+01   0.63132E-17   0.23771E-16   0.00000E+00   0.00000E+00   0.25096E-17   0.00000E+00
  94400   0.10000E-02   0.16176E+02   0.22642E+01   0.60387E-17   0.22739E-16   0.00000E+00   0.00000E+00   0.24030E-17   0.00000E+00
  94500   0.10000E-02   0.16176E+02   0.22642E+01   0.57760E-17   0.21751E-16   0.00000E+00   0.00000E+00   0.23008E-17   0.00000E+00
  94600   0.10000E-02   0.16176E+02   0.22642E+01   0.55245E-17   0.20805E-16   0.00000E+00   0.00000E+00   0.22030E-17   0.00000E+00
  94700   0.10000E-02   0.16177E+02   0.22642E+01   0.52839E-17   0.19900E-16   0.00000E+00   0.00000E+00   0.21092E-17   0.00000E+00
  94800   0.10000E-02   0.16177E+02   0.22642E+01   0.50536E-17   0.19034E-16   0.00000E+00   0.00000E+00   0.20194E-17   0.00000E+00
  94900   0.10000E-02   0.16177E+02   0.22642E+01   0.48332E-17   0.18205E-16   0.00000E+00   0.00000E+00   0.19334E-17   0.00000E+00
  95000   0.10000E-02   0.16177E+02   0.22642E+01   0.46223E-17   0.17412E-16   0.00000E+00   0.00000E+00   0.18509E-17   0.00000E+00
  95100   0.10000E-02   0.16177E+02   0.22642E+01   0.44205E-17   0.16653E-16   0.00000E+00   0.00000E+00   0.17720E-17   0.00000E+00
  95200   0.10000E-02   0.16178E+02   0.22643E+01   0.42274E-17   0.15926E-16   0.00000E+00   0.00000E+00   0.16963E-17   0.00000E+00
  95300   0.10000E-02   0.16178E+02   0.22643E+01   0.40426E-17   0.15231E-16   0.00000E+00   0.00000E+00   0.16239E-17   0.00000E+00
  95400   0.10000E-02   0.16178E+02   0.22643E+01   0.38658E-17   0.14566E-16   0.00000E+00   0.00000E+00   0.15545E-17   0.00000E+00
  95500   0.10000E-02   0.16178E+02   0.22643E+01   0.36966E-17   0.13929E-16   0.00000E+00   0.00000E+00   0.14880E-17   0.00000E+00
  95600   0.10000E-02   0.16179E+02   0.22643E+01   0.35348E-17   0.13320E-16   0.00000E+00   0.00000E+00   0.14244E-17   0.00000E+00
  95700   0.10000E-02   0.16179E+02   0.22643E+01   0.33799E-17   0.12737E-16   0.00000E+00   0.00000E+00   0.13634E-17   0.00000E+00
  95800   0.10000E-02   0.16179E+02   0.22643E+01   0.32318E-17   0.12179E-16   0.00000E+00   0.00000E+00   0.13050E-17   0.00000E+00
  95900   0.10000E-02   0.16179E+02   0.22643E+01   0.30900E-17   0.11646E-16   0.00000E+00   0.00000E+00   0.12490E-17   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
  96000   0.10000E-02   0.16179E+02   0.22643E+01   0.29544E-17   0.11135E-16   0.00000E+00   0.00000E+00   0.11955E-17   0.00000E+00
  96100   0.10000E-02   0.16180E+02   0.22643E+01   0.28247E-17   0.10647E-16   0.00000E+00   0.00000E+00   0.11442E-17   0.00000E+00
  96200   0.10000E-02   0.16180E+02   0.22643E+01   0.27006E-17   0.10180E-16   0.00000E+00   0.00000E+00   0.10950E-17   0.00000E+00
  96300   0.10000E-02   0.16180E+02   0.22643E+01   0.25819E-17   0.97327E-17   0.00000E+00   0.00000E+00   0.10480E-17   0.00000E+00
  96400   0.10000E-02   0.16180E+02   0.22643E+01   0.24683E-17   0.93051E-17   0.00000E+00   0.00000E+00   0.10029E-17   0.00000E+00
  96500   0.10000E-02   0.16180E+02   0.22643E+01   0.23597E-17   0.88961E-17   0.00000E+00   0.00000E+00   0.95977E-18   0.00000E+00
  96600   0.10000E-02   0.16181E+02   0.22644E+01   0.22558E-17   0.85048E-17   0.00000E+00   0.00000E+00   0.91846E-18   0.00000E+00
  96700   0.10000E-02   0.16181E+02   0.22644E+01   0.21564E-17   0.81305E-17   0.00000E+00   0.00000E+00   0.87890E-18   0.00000E+00
  96800   0.10000E-02   0.16181E+02   0.22644E+01   0.20613E-17   0.77725E-17   0.00000E+00   0.00000E+00   0.84103E-18   0.00000E+00
  96900   0.10000E-02   0.16181E+02   0.22644E+01   0.19704E-17   0.74301E-17   0.00000E+00   0.00000E+00   0.80476E-18   0.00000E+00
  97000   0.10000E-02   0.16181E+02   0.22644E+01   0.18834E-17   0.71025E-17   0.00000E+00   0.00000E+00   0.77004E-18   0.00000E+00
  97100   0.10000E-02   0.16182E+02   0.22644E+01   0.18003E-17   0.67892E-17   0.00000E+00   0.00000E+00   0.73680E-18   0.00000E+00
  97200   0.10000E-02   0.16182E+02   0.22644E+01   0.17207E-17   0.64896E-17   0.00000E+00   0.00000E+00   0.70497E-18   0.00000E+00
  97300   0.10000E-02   0.16182E+02   0.22644E+01   0.16447E-17   0.62030E-17   0.00000E+00   0.00000E+00   0.67450E-18   0.00000E+00
  97400   0.10000E-02   0.16182E+02   0.22644E+01   0.15719E-17   0.59289E-17   0.00000E+00   0.00000E+00   0.64533E-18   0.00000E+00
  97500   0.10000E-02   0.16182E+02   0.22644E+01   0.15024E-17   0.56668E-17   0.00000E+00   0.00000E+00   0.61741E-18   0.00000E+00
  97600   0.10000E-02   0.16183E+02   0.22644E+01   0.14358E-17   0.54162E-17   0.00000E+00   0.00000E+00   0.59068E-18   0.00000E+00
  97700   0.10000E-02   0.16183E+02   0.22644E+01   0.13722E-17   0.51765E-17   0.00000E+00   0.00000E+00   0.56509E-18   0.00000E+00
  97800   0.10000E-02   0.16183E+02   0.22644E+01   0.13114E-17   0.49472E-17   0.00000E+00   0.00000E+00   0.54059E-18   0.00000E+00
  97900   0.10000E-02   0.16183E+02   0.22645E+01   0.12532E-17   0.47280E-17   0.00000E+00   0.00000E+00   0.51715E-18   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
  98000   0.10000E-02   0.16183E+02   0.22645E+01   0.11976E-17   0.45184E-17   0.00000E+00   0.00000E+00   0.49471E-18   0.00000E+00
  98100   0.10000E-02   0.16183E+02   0.22645E+01   0.11444E-17   0.43180E-17   0.00000E+00   0.00000E+00   0.47322E-18   0.00000E+00
  98200   0.10000E-02   0.16184E+02   0.22645E+01   0.10936E-17   0.41264E-17   0.00000E+00   0.00000E+00   0.45266E-18   0.00000E+00
  98300   0.10000E-02   0.16184E+02   0.22645E+01   0.10450E-17   0.39431E-17   0.00000E+00   0.00000E+00   0.43299E-18   0.00000E+00
  98400   0.10000E-02   0.16184E+02   0.22645E+01   0.99852E-18   0.37680E-17   0.00000E+00   0.00000E+00   0.41415E-18   0.00000E+00
  98500   0.10000E-02   0.16184E+02   0.22645E+01   0.95409E-18   0.36004E-17   0.00000E+00   0.00000E+00   0.39613E-18   0.00000E+00
  98600   0.10000E-02   0.16184E+02   0.22645E+01   0.91161E-18   0.34403E-17   0.00000E+00   0.00000E+00   0.37888E-18   0.00000E+00
  98700   0.10000E-02   0.16185E+02   0.22645E+01   0.87100E-18   0.32872E-17   0.00000E+00   0.00000E+00   0.36237E-18   0.00000E+00
  98800   0.10000E-02   0.16185E+02   0.22645E+01   0.83218E-18   0.31408E-17   0.00000E+00   0.00000E+00   0.34657E-18   0.00000E+00
  98900   0.10000E-02   0.16185E+02   0.22645E+01   0.79507E-18   0.30009E-17   0.00000E+00   0.00000E+00   0.33146E-18   0.00000E+00
  99000   0.10000E-02   0.16185E+02   0.22645E+01   0.75960E-18   0.28671E-17   0.00000E+00   0.00000E+00   0.31699E-18   0.00000E+00
  99100   0.10000E-02   0.16185E+02   0.22645E+01   0.72569E-18   0.27392E-17   0.00000E+00   0.00000E+00   0.30315E-18   0.00000E+00
  99200   0.10000E-02   0.16185E+02   0.22645E+01   0.69327E-18   0.26170E-17   0.00000E+00   0.00000E+00   0.28990E-18   0.00000E+00
  99300   0.10000E-02   0.16186E+02   0.22645E+01   0.66229E-18   0.25002E-17   0.00000E+00   0.00000E+00   0.27723E-18   0.00000E+00
  99400   0.10000E-02   0.16186E+02   0.22646E+01   0.63268E-18   0.23885E-17   0.00000E+00   0.00000E+00   0.26510E-18   0.00000E+00
  99500   0.10000E-02   0.16186E+02   0.22646E+01   0.60437E-18   0.22817E-17   0.00000E+00   0.00000E+00   0.25350E-18   0.00000E+00
  99600   0.10000E-02   0.16186E+02   0.22646E+01   0.57732E-18   0.21797E-17   0.00000E+00   0.00000E+00   0.24240E-18   0.00000E+00
  99700   0.10000E-02   0.16186E+02   0.22646E+01   0.55146E-18   0.20821E-17   0.00000E+00   0.00000E+00   0.23178E-18   0.00000E+00
  99800   0.10000E-02   0.16187E+02   0.22646E+01   0.52675E-18   0.19889E-17   0.00000E+00   0.00000E+00   0.22161E-18   0.00000E+00
  99900   0.10000E-02   0.16187E+02   0.22646E+01   0.50314E-18   0.18998E-17   0.00000E+00   0.00000E+00   0.21189E-18   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 100000   0.10000E-02   0.16187E+02   0.22646E+01   0.48057E-18   0.18147E-17   0.00000E+00   0.00000E+00   0.20259E-18   0.00000E+00
 100100   0.10000E-02   0.16187E+02   0.22646E+01   0.45900E-18   0.17333E-17   0.00000E+00   0.00000E+00   0.19370E-18   0.00000E+00
 100200   0.10000E-02   0.16187E+02   0.22646E+01   0.43839E-18   0.16555E-17   0.00000E+00   0.00000E+00   0.18519E-18   0.00000E+00
 100300   0.10000E-02   0.16187E+02   0.22646E+01   0.41869E-18   0.15812E-17   0.00000E+00   0.00000E+00   0.17704E-18   0.00000E+00
 100400   0.10000E-02   0.16188E+02   0.22646E+01   0.39987E-18   0.15102E-17   0.00000E+00   0.00000E+00   0.16926E-18   0.00000E+00
 100500   0.10000E-02   0.16188E+02   0.22646E+01   0.38189E-18   0.14423E-17   0.00000E+00   0.00000E+00   0.16181E-18   0.00000E+00
 100600   0.10000E-02   0.16188E+02   0.22646E+01   0.36470E-18   0.13775E-17   0.00000E+00   0.00000E+00   0.15468E-18   0.00000E+00
 100700   0.10000E-02   0.16188E+02   0.22646E+01   0.34828E-18   0.13155E-17   0.00000E+00   0.00000E+00   0.14787E-18   0.00000E+00
 100800   0.10000E-02   0.16188E+02   0.22646E+01   0.33259E-18   0.12563E-17   0.00000E+00   0.00000E+00   0.14135E-18   0.00000E+00
 100900   0.10000E-02   0.16188E+02   0.22647E+01   0.31760E-18   0.11997E-17   0.00000E+00   0.00000E+00   0.13511E-18   0.00000E+00
 101000   0.10000E-02   0.16189E+02   0.22647E+01   0.30328E-18   0.11457E-17   0.00000E+00   0.00000E+00   0.12915E-18   0.00000E+00
 101100   0.10000E-02   0.16189E+02   0.22647E+01   0.28960E-18   0.10940E-17   0.00000E+00   0.00000E+00   0.12345E-18   0.00000E+00
 101200   0.10000E-02   0.16189E+02   0.22647E+01   0.27652E-18   0.10447E-17   0.00000E+00   0.00000E+00   0.11799E-18   0.00000E+00
 101300   0.10000E-02   0.16189E+02   0.22647E+01   0.26404E-18   0.99755E-18   0.00000E+00   0.00000E+00   0.11278E-18   0.00000E+00
 101400   0.10000E-02   0.16189E+02   0.22647E+01   0.25210E-18   0.95251E-18   0.00000E+00   0.00000E+00   0.10779E-18   0.00000E+00
 101500   0.10000E-02   0.16190E+02   0.22647E+01   0.24071E-18   0.90948E-18   0.00000E+00   0.00000E+00   0.10302E-18   0.00000E+00
 101600   0.10000E-02   0.16190E+02   0.22647E+01   0.22982E-18   0.86837E-18   0.00000E+00   0.00000E+00   0.98459E-19   0.00000E+00
 101700   0.10000E-02   0.16190E+02   0.22647E+01   0.21942E-18   0.82910E-18   0.00000E+00   0.00000E+00   0.94097E-19   0.00000E+00
 101800   0.10000E-02   0.16190E+02   0.22647E+01   0.20948E-18   0.79159E-18   0.00000E+00   0.00000E+00   0.89926E-19   0.00000E+00
 101900   0.10000E-02   0.16190E+02   0.22647E+01   0.19999E-18   0.75576E-18   0.00000E+00   0.00000E+00   0.85938E-19   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 102000   0.10000E-02   0.16190E+02   0.22647E+01   0.19093E-18   0.72153E-18   0.00000E+00   0.00000E+00   0.82125E-19   0.00000E+00
 102100   0.10000E-02   0.16190E+02   0.22647E+01   0.18227E-18   0.68883E-18   0.00000E+00   0.00000E+00   0.78479E-19   0.00000E+00
 102200   0.10000E-02   0.16191E+02   0.22647E+01   0.17400E-18   0.65761E-18   0.00000E+00   0.00000E+00   0.74993E-19   0.00000E+00
 102300   0.10000E-02   0.16191E+02   0.22647E+01   0.16610E-18   0.62777E-18   0.00000E+00   0.00000E+00   0.71660E-19   0.00000E+00
 102400   0.10000E-02   0.16191E+02   0.22648E+01   0.15855E-18   0.59928E-18   0.00000E+00   0.00000E+00   0.68474E-19   0.00000E+00
 102500   0.10000E-02   0.16191E+02   0.22648E+01   0.15135E-18   0.57207E-18   0.00000E+00   0.00000E+00   0.65427E-19   0.00000E+00
 102600   0.10000E-02   0.16191E+02   0.22648E+01   0.14447E-18   0.54608E-18   0.00000E+00   0.00000E+00   0.62515E-19   0.00000E+00
 102700   0.10000E-02   0.16191E+02   0.22648E+01   0.13790E-18   0.52126E-18   0.00000E+00   0.00000E+00   0.59730E-19   0.00000E+00
 102800   0.10000E-02   0.16192E+02   0.22648E+01   0.13162E-18   0.49756E-18   0.00000E+00   0.00000E+00   0.57069E-19   0.00000E+00
 102900   0.10000E-02   0.16192E+02   0.22648E+01   0.12563E-18   0.47492E-18   0.00000E+00   0.00000E+00   0.54524E-19   0.00000E+00
 103000   0.10000E-02   0.16192E+02   0.22648E+01   0.11990E-18   0.45330E-18   0.00000E+00   0.00000E+00   0.52092E-19   0.00000E+00
 103100   0.10000E-02   0.16192E+02   0.22648E+01   0.11444E-18   0.43265E-18   0.00000E+00   0.00000E+00   0.49767E-19   0.00000E+00
 103200   0.10000E-02   0.16192E+02   0.22648E+01   0.10922E-18   0.41294E-18   0.00000E+00   0.00000E+00   0.47545E-19   0.00000E+00
 103300   0.10000E-02   0.16192E+02   0.22648E+01   0.10424E-18   0.39411E-18   0.00000E+00   0.00000E+00   0.45421E-19   0.00000E+00
 103400   0.10000E-02   0.16193E+02   0.22648E+01   0.99478E-19   0.37613E-18   0.00000E+00   0.00000E+00   0.43391E-19   0.00000E+00
 103500   0.10000E-02   0.16193E+02   0.22648E+01   0.94934E-19   0.35897E-18   0.00000E+00   0.00000E+00   0.41450E-19   0.00000E+00
 103600   0.10000E-02   0.16193E+02   0.22648E+01   0.90596E-19   0.34258E-18   0.00000E+00   0.00000E+00   0.39595E-19   0.00000E+00
 103700   0.10000E-02   0.16193E+02   0.22648E+01   0.86454E-19   0.32693E-18   0.00000E+00   0.00000E+00   0.37822E-19   0.00000E+00
 103800   0.10000E-02   0.16193E+02   0.22648E+01   0.82500E-19   0.31199E-18   0.00000E+00   0.00000E+00   0.36128E-19   0.00000E+00
 103900   0.10000E-02   0.16193E+02   0.22648E+01   0.78724E-19   0.29772E-18   0.00000E+00   0.00000E+00   0.34509E-19   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 104000   0.10000E-02   0.16193E+02   0.22649E+01   0.75120E-19   0.28410E-18   0.00000E+00   0.00000E+00   0.32961E-19   0.00000E+00
 104100   0.10000E-02   0.16194E+02   0.22649E+01   0.71679E-19   0.27109E-18   0.00000E+00   0.00000E+00   0.31483E-19   0.00000E+00
 104200   0.10000E-02   0.16194E+02   0.22649E+01   0.68394E-19   0.25868E-18   0.00000E+00   0.00000E+00   0.30069E-19   0.00000E+00
 104300   0.10000E-02   0.16194E+02   0.22649E+01   0.65258E-19   0.24683E-18   0.00000E+00   0.00000E+00   0.28719E-19   0.00000E+00
 104400   0.10000E-02   0.16194E+02   0.22649E+01   0.62264E-19   0.23551E-18   0.00000E+00   0.00000E+00   0.27429E-19   0.00000E+00
 104500   0.10000E-02   0.16194E+02   0.22649E+01   0.59406E-19   0.22471E-18   0.00000E+00   0.00000E+00   0.26195E-19   0.00000E+00
 104600   0.10000E-02   0.16194E+02   0.22649E+01   0.56678E-19   0.21440E-18   0.00000E+00   0.00000E+00   0.25017E-19   0.00000E+00
 104700   0.10000E-02   0.16195E+02   0.22649E+01   0.54074E-19   0.20456E-18   0.00000E+00   0.00000E+00   0.23891E-19   0.00000E+00
 104800   0.10000E-02   0.16195E+02   0.22649E+01   0.51588E-19   0.19516E-18   0.00000E+00   0.00000E+00   0.22816E-19   0.00000E+00
 104900   0.10000E-02   0.16195E+02   0.22649E+01   0.49216E-19   0.18619E-18   0.00000E+00   0.00000E+00   0.21788E-19   0.00000E+00
 105000   0.10000E-02   0.16195E+02   0.22649E+01   0.46951E-19   0.17763E-18   0.00000E+00   0.00000E+00   0.20806E-19   0.00000E+00
 105100   0.10000E-02   0.16195E+02   0.22649E+01   0.44790E-19   0.16946E-18   0.00000E+00   0.00000E+00   0.19868E-19   0.00000E+00
 105200   0.10000E-02   0.16195E+02   0.22649E+01   0.42727E-19   0.16166E-18   0.00000E+00   0.00000E+00   0.18971E-19   0.00000E+00
 105300   0.10000E-02   0.16195E+02   0.22649E+01   0.40758E-19   0.15422E-18   0.00000E+00   0.00000E+00   0.18115E-19   0.00000E+00
 105400   0.10000E-02   0.16196E+02   0.22649E+01   0.38879E-19   0.14712E-18   0.00000E+00   0.00000E+00   0.17297E-19   0.00000E+00
 105500   0.10000E-02   0.16196E+02   0.22649E+01   0.37086E-19   0.14034E-18   0.00000E+00   0.00000E+00   0.16515E-19   0.00000E+00
 105600   0.10000E-02   0.16196E+02   0.22649E+01   0.35375E-19   0.13387E-18   0.00000E+00   0.00000E+00   0.15769E-19   0.00000E+00
 105700   0.10000E-02   0.16196E+02   0.22650E+01   0.33742E-19   0.12769E-18   0.00000E+00   0.00000E+00   0.15055E-19   0.00000E+00
 105800   0.10000E-02   0.16196E+02   0.22650E+01   0.32183E-19   0.12180E-18   0.00000E+00   0.00000E+00   0.14374E-19   0.00000E+00
 105900   0.10000E-02   0.16196E+02   0.22650E+01   0.30696E-19   0.11617E-18   0.00000E+00   0.00000E+00   0.13723E-19   0.00000E+00
  istep            dt          bulk        stress        cResid     kineResid      epsResid       v2Resid       omResid     nuSAresid
 106000   0.10000E-02   0.16196E+02   0.22650E+01   0.29277E-19   0.11081E-18   0.00000E+00   0.00000E+00   0.13102E-19   0.00000E+00
 106100   0.10000E-02   0.16197E+02   0.22650E+01   0.27923E-19   0.10569E-18   0.00000E+00   0.00000E+00   0.12508E-19   0.00000E+00
 106200   0.10000E-02   0.16197E+02   0.22650E+01   0.26631E-19   0.10080E-18   0.00000E+00   0.00000E+00   0.11941E-19   0.00000E+00
 106300   0.10000E-02   0.16197E+02   0.22650E+01   0.25398E-19   0.96136E-19   0.00000E+00   0.00000E+00   0.11399E-19   0.00000E+00
 106400   0.10000E-02   0.16197E+02   0.22650E+01   0.24221E-19   0.91686E-19   0.00000E+00   0.00000E+00   0.10882E-19   0.00000E+00
 106500   0.10000E-02   0.16197E+02   0.22650E+01   0.23099E-19   0.87440E-19   0.00000E+00   0.00000E+00   0.10387E-19   0.00000E+00
